Date,Adj Close
2000-01-03,7.878922462463379
2000-01-04,7.7918596267700195
2000-01-05,7.857151031494141
2000-01-06,8.053038597106934
2000-01-07,8.401275634765625
2000-01-10,8.488340377807617
2000-01-11,8.466573715209961
2000-01-12,8.466573715209961
2000-01-13,8.466573715209961
2000-01-14,8.597167015075684
2000-01-18,8.640695571899414
2000-01-19,8.684225082397461
2000-01-20,8.727753639221191
2000-01-21,8.836584091186523
2000-01-24,8.749520301818848
2000-01-25,8.662455558776855
2000-01-26,8.684225082397461
2000-01-27,8.727753639221191
2000-01-28,8.684225082397461
2000-01-31,8.597167015075684
2000-02-01,8.640695571899414
2000-02-02,8.634140968322754
2000-02-03,8.767657279968262
2000-02-04,8.812166213989258
2000-02-07,8.767657279968262
2000-02-08,8.67864990234375
2000-02-09,8.65639591217041
2000-02-10,8.61188793182373
2000-02-11,8.52287769317627
2000-02-14,8.389359474182129
2000-02-15,8.300349235534668
2000-02-16,8.21133804321289
2000-02-17,8.278092384338379
2000-02-18,8.21133804321289
2000-02-22,8.189082145690918
2000-02-23,8.255838394165039
2000-02-24,8.255838394165039
2000-02-25,8.344852447509766
2000-02-28,8.367105484008789
2000-02-29,8.322600364685059
2000-03-01,8.322600364685059
2000-03-02,8.300349235534668
2000-03-03,8.367105484008789
2000-03-06,8.344852447509766
2000-03-07,8.233589172363281
2000-03-08,8.255838394165039
2000-03-09,8.166827201843262
2000-03-10,8.189082145690918
2000-03-13,8.100071907043457
2000-03-14,8.077816009521484
2000-03-15,8.166827201843262
2000-03-16,8.233589172363281
2000-03-17,8.189082145690918
2000-03-20,8.189082145690918
2000-03-21,8.322600364685059
2000-03-22,8.278092384338379
2000-03-23,8.367105484008789
2000-03-24,8.389359474182129
2000-03-27,8.278092384338379
2000-03-28,8.278092384338379
2000-03-29,8.255838394165039
2000-03-30,8.367105484008789
2000-03-31,8.300349235534668
2000-04-03,8.367105484008789
2000-04-04,8.367105484008789
2000-04-05,8.300349235534668
2000-04-06,8.367105484008789
2000-04-07,8.52287769317627
2000-04-10,8.58963394165039
2000-04-11,8.634140968322754
2000-04-12,8.745402336120605
2000-04-13,9.034698486328125
2000-04-14,8.901178359985352
2000-04-17,8.767657279968262
2000-04-18,8.812166213989258
2000-04-19,8.834421157836914
2000-04-20,8.789913177490234
2000-04-24,8.834421157836914
2000-04-25,8.901178359985352
2000-04-26,9.056946754455566
2000-04-27,9.079197883605957
2000-04-28,9.056946754455566
2000-05-01,9.412995338439941
2000-05-02,9.568763732910156
2000-05-03,9.539363861083984
2000-05-04,9.607504844665527
2000-05-05,9.630212783813477
2000-05-08,9.516651153564453
2000-05-09,9.493939399719238
2000-05-10,9.425801277160645
2000-05-11,9.493939399719238
2000-05-12,9.516651153564453
2000-05-15,9.425801277160645
2000-05-16,9.403085708618164
2000-05-17,9.403085708618164
2000-05-18,9.425801277160645
2000-05-19,9.357665061950684
2000-05-22,9.198673248291016
2000-05-23,9.198673248291016
2000-05-24,9.039681434631348
2000-05-25,9.039681434631348
2000-05-26,8.94882869720459
2000-05-30,8.812554359436035
2000-05-31,8.903404235839844
2000-06-01,8.926115036010742
2000-06-02,8.903404235839844
2000-06-05,8.880695343017578
2000-06-06,8.721705436706543
2000-06-07,8.812554359436035
2000-06-08,8.721705436706543
2000-06-09,8.812554359436035
2000-06-12,8.857982635498047
2000-06-13,8.880695343017578
2000-06-14,8.903404235839844
2000-06-15,8.789841651916504
2000-06-16,8.903404235839844
2000-06-19,8.903404235839844
2000-06-20,9.039681434631348
2000-06-21,8.94882869720459
2000-06-22,8.880695343017578
2000-06-23,8.86933422088623
2000-06-26,8.8239107131958
2000-06-27,8.880695343017578
2000-06-28,8.835268020629883
2000-06-29,8.97154712677002
2000-06-30,8.063035011291504
2000-07-03,8.926115036010742
2000-07-05,9.062395095825195
2000-07-06,9.130535125732422
2000-07-07,9.153242111206055
2000-07-10,9.107823371887207
2000-07-11,9.039681434631348
2000-07-12,9.039681434631348
2000-07-13,9.08510971069336
2000-07-14,9.08510971069336
2000-07-17,8.994257926940918
2000-07-18,8.994257926940918
2000-07-19,9.08510971069336
2000-07-20,9.08510971069336
2000-07-21,9.107823371887207
2000-07-24,9.221388816833496
2000-07-25,9.357665061950684
2000-07-26,9.562080383300781
2000-07-27,9.709711074829102
2000-07-28,9.607504844665527
2000-07-31,9.493939399719238
2000-08-01,9.721065521240234
2000-08-02,9.714239120483398
2000-08-03,9.48239517211914
2000-08-04,9.20418643951416
2000-08-07,9.157818794250488
2000-08-08,9.273738861083984
2000-08-09,9.2505521774292
2000-08-10,9.273738861083984
2000-08-11,9.20418643951416
2000-08-14,9.157818794250488
2000-08-15,9.04189395904541
2000-08-16,9.018709182739258
2000-08-17,8.995524406433105
2000-08-18,8.902787208557129
2000-08-21,8.925971984863281
2000-08-22,8.763679504394531
2000-08-23,8.763679504394531
2000-08-24,8.601390838623047
2000-08-25,8.578208923339844
2000-08-28,8.555025100708008
2000-08-29,8.50865364074707
2000-08-30,8.555025100708008
2000-08-31,8.439104080200195
2000-09-01,8.50865364074707
2000-09-05,8.601390838623047
2000-09-06,8.601390838623047
2000-09-07,8.763679504394531
2000-09-08,8.925971984863281
2000-09-11,8.9491548538208
2000-09-12,8.902787208557129
2000-09-13,8.833233833312988
2000-09-14,8.740497589111328
2000-09-15,8.670947074890137
2000-09-18,8.670947074890137
2000-09-19,8.694129943847656
2000-09-20,8.578208923339844
2000-09-21,8.555025100708008
2000-09-22,8.624574661254883
2000-09-25,8.578208923339844
2000-09-26,8.833233833312988
2000-09-27,8.740497589111328
2000-09-28,8.763679504394531
2000-09-29,8.694129943847656
2000-10-02,8.392735481262207
2000-10-03,8.299994468688965
2000-10-04,8.184072494506836
2000-10-05,8.299994468688965
2000-10-06,8.392735481262207
2000-10-09,8.41591739654541
2000-10-10,8.346362113952637
2000-10-11,8.230443954467773
2000-10-12,8.184072494506836
2000-10-13,8.230443954467773
2000-10-16,8.25362491607666
2000-10-17,8.184072494506836
2000-10-18,8.091337203979492
2000-10-19,8.207258224487305
2000-10-20,8.346362113952637
2000-10-23,8.160889625549316
2000-10-24,8.207258224487305
2000-10-25,8.044967651367188
2000-10-26,8.137703895568848
2000-10-27,8.137703895568848
2000-10-30,8.184072494506836
2000-10-31,8.276809692382812
2000-11-01,8.341103553771973
2000-11-02,8.293578147888184
2000-11-03,8.341103553771973
2000-11-06,8.364869117736816
2000-11-07,8.436161994934082
2000-11-08,8.459922790527344
2000-11-09,8.531216621398926
2000-11-10,8.483684539794922
2000-11-13,8.483684539794922
2000-11-14,8.531216621398926
2000-11-15,8.507451057434082
2000-11-16,8.554977416992188
2000-11-17,8.554977416992188
2000-11-20,8.507451057434082
2000-11-21,8.554977416992188
2000-11-22,8.507451057434082
2000-11-24,8.507451057434082
2000-11-27,8.554977416992188
2000-11-28,8.436161994934082
2000-11-29,8.531216621398926
2000-11-30,8.721324920654297
2000-12-01,8.816380500793457
2000-12-04,8.840143203735352
2000-12-05,9.077784538269043
2000-12-06,9.14907455444336
2000-12-07,9.101546287536621
2000-12-08,9.14907455444336
2000-12-11,9.14907455444336
2000-12-12,9.196600914001465
2000-12-13,9.291661262512207
2000-12-14,9.220367431640625
2000-12-15,9.220367431640625
2000-12-18,9.410479545593262
2000-12-19,9.339181900024414
2000-12-20,9.196600914001465
2000-12-21,9.17283821105957
2000-12-22,9.14907455444336
2000-12-26,9.077784538269043
2000-12-27,9.38671588897705
2000-12-28,9.339181900024414
2000-12-29,9.125311851501465
2001-01-02,9.24412727355957
2001-01-03,9.458002090454102
2001-01-04,9.481769561767578
2001-01-05,9.553061485290527
2001-01-08,9.505534172058105
2001-01-09,9.576822280883789
2001-01-10,9.62435531616211
2001-01-11,9.671881675720215
2001-01-12,9.64811897277832
2001-01-16,9.71940803527832
2001-01-17,9.71940803527832
2001-01-18,9.71940803527832
2001-01-19,9.71940803527832
2001-01-22,9.838224411010742
2001-01-23,9.814462661743164
2001-01-24,9.933280944824219
2001-01-25,10.028332710266113
2001-01-26,9.957046508789062
2001-01-29,9.977005004882812
2001-01-30,9.98841381072998
2001-01-31,10.011231422424316
2001-02-01,9.95419979095459
2001-02-02,10.045449256896973
2001-02-05,9.95799732208252
2001-02-06,9.885754585266113
2001-02-07,9.733668327331543
2001-02-08,9.714653015136719
2001-02-09,9.642411231994629
2001-02-12,9.714653015136719
2001-02-13,9.840126037597656
