Date,Adj Close
2000-01-03,25.852766036987305
2000-01-04,24.82549285888672
2000-01-05,25.544591903686523
2000-01-06,27.5991153717041
2000-01-07,28.14698028564453
2000-01-10,28.010005950927734
2000-01-11,27.530635833740234
2000-01-12,27.5991153717041
2000-01-13,27.5991153717041
2000-01-14,27.20531463623047
2000-01-18,26.60609245300293
2000-01-19,27.06835174560547
2000-01-20,26.0582275390625
2000-01-21,26.00685691833496
2000-01-24,25.407621383666992
2000-01-25,25.03095245361328
2000-01-26,26.383514404296875
2000-01-27,26.366390228271484
2000-01-28,25.270647048950195
2000-01-31,25.64731216430664
2000-02-01,25.784273147583008
2000-02-02,25.339126586914062
2000-02-03,25.116552352905273
2000-02-04,24.397485733032227
2000-02-07,24.00370216369629
2000-02-08,24.020811080932617
2000-02-09,24.00370216369629
2000-02-10,23.558555603027344
2000-02-11,22.719615936279297
2000-02-14,22.702495574951172
2000-02-15,24.414596557617188
2000-02-16,24.19202995300293
2000-02-17,24.551563262939453
2000-02-18,23.98657989501953
2000-02-22,24.688535690307617
2000-02-23,25.617496490478516
2000-02-24,25.253265380859375
2000-02-25,23.79634666442871
2000-02-28,23.987131118774414
2000-02-29,24.47277069091797
2000-03-01,23.900409698486328
2000-03-02,23.883066177368164
2000-03-03,24.837003707885742
2000-03-06,24.21261215209961
2000-03-07,22.963808059692383
2000-03-08,22.911788940429688
2000-03-09,22.460832595825195
2000-03-10,22.616924285888672
2000-03-13,21.92316246032715
2000-03-14,21.957853317260742
2000-03-15,22.894437789916992
2000-03-16,24.438087463378906
2000-03-17,23.831035614013672
2000-03-20,24.14322853088379
2000-03-21,25.097158432006836
2000-03-22,23.865718841552734
2000-03-23,24.14322853088379
2000-03-24,25.21857452392578
2000-03-27,24.594181060791016
2000-03-28,24.663545608520508
2000-03-29,24.316669464111328
2000-03-30,24.6982479095459
2000-03-31,24.576831817626953
2000-04-03,25.496074676513672
2000-04-04,25.790929794311523
2000-04-05,25.28795051574707
2000-04-06,25.912343978881836
2000-04-07,25.42670249938965
2000-04-10,25.738889694213867
2000-04-11,26.484703063964844
2000-04-12,26.259231567382812
2000-04-13,26.293920516967773
2000-04-14,25.20123291015625
2000-04-17,24.941064834594727
2000-04-18,24.941064834594727
2000-04-19,25.097158432006836
2000-04-20,25.600135803222656
2000-04-24,27.022377014160156
2000-04-25,26.033763885498047
2000-04-26,24.680892944335938
2000-04-27,24.264629364013672
2000-04-28,24.039165496826172
2000-05-01,24.125886917114258
2000-05-02,24.125886917114258
2000-05-03,23.813684463500977
2000-05-04,23.709625244140625
2000-05-05,24.056514739990234
2000-05-08,24.229936599731445
2000-05-09,23.865718841552734
2000-05-10,23.848373413085938
2000-05-11,23.848373413085938
2000-05-12,23.553524017333984
2000-05-15,23.848373413085938
2000-05-16,24.99309730529785
2000-05-17,24.739381790161133
2000-05-18,24.475818634033203
2000-05-19,23.755430221557617
2000-05-22,23.667573928833008
2000-05-23,23.65000343322754
2000-05-24,24.79209327697754
2000-05-25,23.8784236907959
2000-05-26,23.614870071411133
2000-05-30,23.931133270263672
2000-05-31,24.106836318969727
2000-06-01,23.860857009887695
2000-06-02,23.702709197998047
2000-06-05,23.91356086730957
2000-06-06,23.140466690063477
2000-06-07,22.98232078552246
2000-06-08,22.98232078552246
2000-06-09,23.0350284576416
2000-06-12,23.0438175201416
2000-06-13,23.0174617767334
2000-06-14,23.667573928833008
2000-06-15,24.30010223388672
2000-06-16,23.73786163330078
2000-06-19,23.474292755126953
2000-06-20,23.105308532714844
2000-06-21,24.24740219116211
2000-06-22,24.194692611694336
2000-06-23,23.73786163330078
2000-06-26,24.036561965942383
2000-06-27,24.352827072143555
2000-06-28,24.19908905029297
2000-06-29,24.05413055419922
2000-06-30,23.333736419677734
2000-07-03,23.63243293762207
2000-07-05,24.879934310913086
2000-07-06,24.335254669189453
2000-07-07,24.212263107299805
2000-07-10,24.51095962524414
2000-07-11,25.002939224243164
2000-07-12,25.319210052490234
2000-07-13,25.17864990234375
2000-07-14,24.70424461364746
2000-07-17,24.528539657592773
2000-07-18,24.739381790161133
2000-07-19,24.317689895629883
2000-07-20,24.317689895629883
2000-07-21,24.282543182373047
2000-07-24,25.0380859375
2000-07-25,24.827238082885742
2000-07-26,24.897506713867188
2000-07-27,25.0205135345459
2000-07-28,25.582773208618164
2000-07-31,25.319210052490234
2000-08-01,25.12593650817871
2000-08-02,25.37191390991211
2000-08-03,25.28406524658203
2000-08-04,25.3016357421875
2000-08-07,25.547626495361328
2000-08-08,25.68819236755371
2000-08-09,26.004467010498047
2000-08-10,26.672151565551758
2000-08-11,27.19927978515625
2000-08-14,26.900569915771484
2000-08-15,26.672151565551758
2000-08-16,26.584287643432617
2000-08-17,26.777559280395508
2000-08-18,26.742431640625
2000-08-21,26.689716339111328
2000-08-22,27.076276779174805
2000-08-23,27.299636840820312
2000-08-24,26.979520797729492
2000-08-25,27.246295928955078
2000-08-28,27.068449020385742
2000-08-29,26.926164627075195
2000-08-30,26.57047462463379
2000-08-31,26.468217849731445
2000-09-01,26.321483612060547
2000-09-05,26.25033950805664
2000-09-06,26.78388023376465
2000-09-07,26.072494506835938
2000-09-08,25.59231185913086
2000-09-11,25.30774688720703
2000-09-12,25.058761596679688
2000-09-13,24.6141414642334
2000-09-14,24.187307357788086
2000-09-15,24.22286605834961
2000-09-18,23.671546936035156
2000-09-19,23.8671817779541
2000-09-20,23.262493133544922
2000-09-21,24.596349716186523
2000-09-22,25.112123489379883
2000-09-25,25.610092163085938
2000-09-26,25.574525833129883
2000-09-27,25.59231185913086
2000-09-28,26.072494506835938
2000-09-29,25.93021011352539
2000-10-02,26.09026527404785
2000-10-03,26.74831771850586
2000-10-04,27.175155639648438
2000-10-05,26.53490447998047
2000-10-06,26.232563018798828
2000-10-09,26.108064651489258
2000-10-10,26.49933624267578
2000-10-11,26.53490447998047
2000-10-12,25.859085083007812
2000-10-13,25.89464569091797
2000-10-16,26.232563018798828
2000-10-17,25.93021011352539
2000-10-18,25.93021011352539
2000-10-19,25.32554054260254
2000-10-20,24.82755470275879
2000-10-23,25.556743621826172
2000-10-24,25.627883911132812
2000-10-25,25.645647048950195
2000-10-26,26.232563018798828
2000-10-27,26.60603141784668
2000-10-30,27.032875061035156
2000-10-31,27.495271682739258
2000-11-01,27.068449020385742
2000-11-02,27.01508903503418
2000-11-03,26.997304916381836
2000-11-06,27.708694458007812
2000-11-07,27.584192276000977
2000-11-08,27.69091033935547
2000-11-09,27.708694458007812
2000-11-10,27.032875061035156
2000-11-13,26.979520797729492
2000-11-14,27.032875061035156
2000-11-15,27.139589309692383
2000-11-16,27.121793746948242
2000-11-17,27.317415237426758
2000-11-20,26.926164627075195
2000-11-21,27.566434860229492
2000-11-22,27.602449417114258
2000-11-24,27.602449417114258
2000-11-27,28.59273910522461
2000-11-28,28.48471450805664
2000-11-29,28.844833374023438
2000-11-30,28.77281951904297
2000-12-01,28.700788497924805
2000-12-04,30.2492733001709
2000-12-05,33.59828186035156
2000-12-06,33.16615295410156
2000-12-07,33.040103912353516
2000-12-08,33.68832015991211
2000-12-11,33.20215606689453
2000-12-12,32.80604934692383
2000-12-13,32.78804016113281
2000-12-14,31.97779083251953
2000-12-15,32.319889068603516
2000-12-18,33.02211380004883
2000-12-19,32.77003860473633
2000-12-20,32.53596115112305
2000-12-21,32.46393966674805
2000-12-22,32.48194122314453
2000-12-26,33.13014602661133
2000-12-27,34.336517333984375
2000-12-28,35.128753662109375
2000-12-29,34.714637756347656
2001-01-02,34.336517333984375
2001-01-03,33.94038391113281
2001-01-04,34.28248977661133
2001-01-05,33.00409698486328
2001-01-08,33.20215606689453
2001-01-09,32.68000411987305
2001-01-10,32.35589599609375
2001-01-11,32.30188751220703
2001-01-12,31.599668502807617
2001-01-16,32.69800567626953
2001-01-17,31.689695358276367
2001-01-18,31.401613235473633
2001-01-19,30.753416061401367
2001-01-22,31.365598678588867
2001-01-23,31.97779083251953
2001-01-24,30.8614444732666
2001-01-25,31.5456485748291
2001-01-26,30.915451049804688
2001-01-29,30.90898323059082
2001-01-30,32.09303283691406
2001-01-31,31.8769474029541
2001-02-01,32.136234283447266
2001-02-02,31.32383155822754
2001-02-05,31.62346839904785
2001-02-06,32.16791534423828
2001-02-07,32.231300354003906
2001-02-08,32.28028106689453
2001-02-09,31.87984275817871
2001-02-12,32.4041633605957
2001-02-13,32.882389068603516
2001-02-14,31.969139099121094
2001-02-15,33.058128356933594
2001-02-16,32.61735153198242
2001-02-20,32.79596710205078
2001-02-21,32.39415740966797
2001-02-22,32.100093841552734
2001-02-23,32.143768310546875
2001-02-26,32.42038345336914
2001-02-27,32.90077590942383
2001-02-28,32.827972412109375
2001-03-01,31.91085433959961
2001-03-02,32.41454315185547
2001-03-05,32.667850494384766
2001-03-06,32.682411193847656
2001-03-07,32.880393981933594
2001-03-08,34.12073516845703
2001-03-09,33.89362716674805
2001-03-12,32.551387786865234
2001-03-13,31.357643127441406
2001-03-14,31.302316665649414
2001-03-15,31.806041717529297
2001-03-16,30.865596771240234
2001-03-19,31.439163208007812
2001-03-20,30.641393661499023
2001-03-21,30.172626495361328
2001-03-22,29.642723083496094
2001-03-23,29.625253677368164
2001-03-26,30.289091110229492
2001-03-27,30.690889358520508
2001-03-28,30.522014617919922
2001-03-29,29.930984497070312
2001-03-30,30.251245498657227
2001-04-02,29.712604522705078
2001-04-03,29.08952522277832
2001-04-04,28.71392822265625
2001-04-05,30.05617904663086
2001-04-06,29.698034286499023
2001-04-09,30.449216842651367
2001-04-10,31.6109619140625
2001-04-11,31.0985164642334
2001-04-12,31.366390228271484
2001-04-16,32.16706085205078
2001-04-17,31.707033157348633
2001-04-18,33.77424240112305
2001-04-19,33.919830322265625
2001-04-20,32.75519943237305
2001-04-23,33.861602783203125
2001-04-24,33.8062744140625
2001-04-25,34.07413864135742
2001-04-26,34.307064056396484
2001-04-27,34.64189529418945
2001-04-30,34.65062713623047
2001-05-01,34.21388626098633
2001-05-02,33.93438720703125
2001-05-03,34.283775329589844
2001-05-04,34.93596267700195
2001-05-07,34.327457427978516
2001-05-08,33.879066467285156
2001-05-09,34.045013427734375
2001-05-10,34.36821746826172
2001-05-11,34.17605209350586
2001-05-14,34.44390869140625
2001-05-15,34.40024185180664
2001-05-16,36.91517639160156
2001-05-17,36.38865661621094
2001-05-18,36.19452667236328
2001-05-21,36.20628356933594
2001-05-22,35.591522216796875
2001-05-23,35.48562240600586
2001-05-24,34.997344970703125
2001-05-25,34.935585021972656
2001-05-29,35.22385025024414
2001-05-30,34.51791000366211
2001-05-31,34.87969970703125
2001-06-01,35.12382888793945
2001-06-04,35.2973747253418
2001-06-05,35.73860168457031
2001-06-06,35.76506805419922
2001-06-07,35.82682800292969
2001-06-08,35.32972717285156
2001-06-11,35.397377014160156
2001-06-12,35.90919876098633
2001-06-13,35.870975494384766
2001-06-14,35.52093505859375
2001-06-15,35.55622482299805
2001-06-18,35.953330993652344
2001-06-19,35.403263092041016
2001-06-20,34.88557052612305
2001-06-21,34.22080612182617
2001-06-22,34.3502311706543
2001-06-25,34.029605865478516
2001-06-26,33.82664489746094
2001-06-27,33.620758056640625
2001-06-28,34.07962417602539
2001-06-29,33.561912536621094
2001-07-02,34.49142074584961
2001-07-03,34.364933013916016
2001-07-05,34.25022888183594
2001-07-06,33.70897674560547
2001-07-09,33.78254318237305
2001-07-10,32.84125900268555
2001-07-11,32.867733001708984
2001-07-12,33.394264221191406
2001-07-13,33.011871337890625
2001-07-16,32.37063217163086
2001-07-17,33.19719314575195
2001-07-18,33.45897674560547
2001-07-19,33.723697662353516
2001-07-20,33.23836135864258
2001-07-23,32.74418640136719
2001-07-24,31.491140365600586
2001-07-25,32.46182632446289
2001-07-26,32.78538131713867
2001-07-27,32.791255950927734
2001-07-30,32.135318756103516
2001-07-31,32.908905029296875
2001-08-01,32.65007400512695
2001-08-02,32.735374450683594
